County,FIPS,Cancer Incidence Rate Per 100k,Breast Cancer Incidence Rate Per 100k,Leukemia Incidence Rate Per 100k,Lung Cancer Incidence Rate Per 100k,Non-Hodgkin Lymphoma Incidence Rate Per 100k,Prostate Cancer Incidence Rate Per 100k,Insecticide Sum,Herbicide Sum,Fungicide Sum
"La Salle County, Illinois(7)",17099,497.2,137.1,16.5,77.7,20.9,131.3,8078.599999999999,729823.1999999998,9044.5
"Sanborn County, South Dakota(6)",46111,497.1,137.1,16.4,77.7,20.9,131.2,2455.7000000000003,118992.00000000003,1407.9
"Pearl River County, Mississippi(6)",28109,496.9,137.1,16.4,77.7,20.9,131.2,55.99999999999999,4884.6,53.4
"Rowan County, North Carolina(6)",37159,496.9,137.1,16.4,77.7,20.8,131.2,2425.3,66562.9,1219.8000000000002
"Chickasaw County, Iowa(7)",19037,496.9,137.0,16.4,77.7,20.8,131.1,3153.7,259797.69999999998,4106.5
"Greene County, Georgia(7)",13133,496.8,137.0,16.4,77.7,20.8,131.0,400.49999999999994,3212.3999999999996,109.50000000000001
"Washington County, Pennsylvania(6)",42125,496.7,136.9,16.4,77.6,20.8,131.0,2413.3,9885.699999999999,214.1
"Randolph County, North Carolina(6)",37151,496.5,136.9,16.4,77.6,20.8,131.0,1726.0000000000002,45897.200000000004,808.6999999999999
"Gaston County, North Carolina(6)",37071,496.4,136.9,16.4,77.6,20.8,131.0,355.09999999999997,5487.299999999999,238.49999999999997
"Ottawa County, Ohio(6)",39123,496.4,136.8,16.4,77.5,20.8,131.0,1405.9999999999998,57160.2,966.7
"Cattaraugus County, New York(7)",36009,496.4,136.8,16.4,77.5,20.8,130.9,1652.0999999999997,20795.899999999998,520.7
"Adams County, Illinois(7)",17001,496.3,136.8,16.4,77.5,20.8,130.9,9093.400000000001,338504.60000000003,2790.1000000000004
"Vermilion Parish, Louisiana(7)",22113,496.3,136.6,16.4,77.5,20.8,130.8,1428.7,87409.59999999999,4548.299999999999
"Boyle County, Kentucky(7)",21021,496.2,136.6,16.3,77.4,20.8,130.8,144.3,14978.300000000001,241.19999999999996
"O'Brien County, Iowa(7)",19141,496.1,136.6,16.3,77.4,20.8,130.8,6002.900000000001,275032.3,4477.099999999999
"Sequoyah County, Oklahoma(6)",40135,496.1,136.5,16.3,77.4,20.8,130.8,582.1999999999999,37835.1,433.59999999999997
"Oconto County, Wisconsin(6)",55083,496.1,136.5,16.3,77.4,20.8,130.7,1562.8000000000002,45068.0,882.9
"Larue County, Kentucky(7)",21123,496.0,136.5,16.3,77.3,20.8,130.7,572.8,66793.8,1091.0
"Flagler County, Florida(6)",12035,496.0,136.4,16.3,77.3,20.7,130.7,199.2,4056.6000000000004,370.20000000000005
"Rock County, Wisconsin(6)",55105,495.8,136.4,16.3,77.3,20.7,130.7,4010.8,302864.70000000007,3153.0
"Columbia County, New York(7)",36021,495.8,136.4,16.3,77.3,20.7,130.6,2472.7,12360.9,644.0000000000001
"Craven County, North Carolina(6)",37049,495.8,136.4,16.3,77.2,20.7,130.6,6013.5,86142.3,1674.8999999999996
"Surry County, North Carolina(6)",37171,495.7,136.4,16.3,77.1,20.7,130.6,1876.8999999999999,38379.40000000001,1212.6000000000001
"Itawamba County, Mississippi(6)",28057,495.7,136.4,16.3,77.1,20.7,130.6,723.7,22132.799999999996,557.9
"Marion County, Mississippi(6)",28091,495.6,136.3,16.3,77.1,20.7,130.5,132.2,3380.4000000000005,42.0
"Madison County, Iowa(7)",19121,495.6,136.3,16.3,77.1,20.7,130.5,3420.2,171487.90000000005,956.6
"Washington Parish, Louisiana(7)",22117,495.5,136.3,16.3,77.0,20.7,130.3,561.2,17827.2,187.6
"East Feliciana Parish, Louisiana(7)",22037,495.4,136.3,16.2,77.0,20.7,130.3,245.6,12102.6,67.2
"Scott County, Iowa(7)",19163,495.2,136.2,16.2,77.0,20.7,130.3,1876.8,247598.4,2546.6
"Jackson County, Kentucky(7)",21109,495.2,136.2,16.2,77.0,20.7,130.2,40.1,1846.3000000000002,4.6000000000000005
"Caldwell Parish, Louisiana(7)",22021,495.1,136.2,16.2,77.0,20.6,130.2,5539.199999999998,46923.10000000001,282.90000000000003
"Muscogee County, Georgia(7)",13215,495.1,136.1,16.2,76.9,20.6,130.1,14.000000000000002,322.49999999999994,13.2
"Clay County, Florida(6)",12019,495.0,136.1,16.2,76.9,20.6,130.1,863.5999999999999,3883.2999999999993,324.0
"Lackawanna County, Pennsylvania(6)",42069,494.9,136.1,16.2,76.9,20.6,130.1,186.9,2059.1,74.8
"Creek County, Oklahoma(6)",40037,494.8,136.0,16.2,76.8,20.6,130.1,1175.8,25391.900000000005,152.3
"Kankakee County, Illinois(7)",17091,494.8,136.0,16.2,76.8,20.6,130.0,2449.1000000000004,379046.39999999997,5661.2
"Morris County, Texas(7)",48343,494.6,136.0,16.2,76.8,20.6,130.0,0.0,1347.5,1.2
"Tioga County, New York(7)",36107,494.6,135.9,16.2,76.8,20.6,130.0,937.3000000000001,19673.899999999998,287.49999999999994
"Morgan County, Georgia(7)",13211,494.6,135.9,16.2,76.8,20.6,130.0,944.4,12015.500000000002,194.10000000000002
"Clark County, Ohio(6)",39023,494.6,135.9,16.2,76.7,20.6,129.9,1751.1999999999998,130485.0,1162.9
"Lumpkin County, Georgia(7)",13187,494.5,135.8,16.2,76.7,20.6,129.8,53.900000000000006,3075.399999999999,29.8
"Monroe County, Ohio(6)",39111,494.4,135.8,16.2,76.7,20.6,129.8,658.0999999999999,4209.799999999999,26.0
"Phillips County, Montana(6)",30071,494.3,135.8,16.2,76.7,20.5,129.8,1977.1000000000001,191874.5,1676.0
"Douglas County, Illinois(7)",17041,494.2,135.8,16.1,76.7,20.5,129.7,1957.4000000000003,328300.50000000006,3260.4
"Hopkins County, Kentucky(7)",21107,494.2,135.7,16.1,76.7,20.5,129.6,938.5999999999999,156910.0,2609.4
"Person County, North Carolina(6)",37145,494.1,135.7,16.1,76.7,20.5,129.6,1885.8,10856.7,745.0999999999999
"Maury County, Tennessee(6)",47119,494.1,135.7,16.1,76.7,20.5,129.5,380.40000000000003,64866.600000000006,823.2
"Blair County, Pennsylvania(6)",42013,494.0,135.6,16.1,76.6,20.5,129.5,1653.5999999999997,55603.40000000001,641.6999999999999
"Kent County, Delaware(6)",10001,494.0,135.6,16.1,76.6,20.5,129.4,5800.7,203083.5,4418.6
"Richland Parish, Louisiana(7)",22083,494.0,135.6,16.1,76.6,20.5,129.4,48749.899999999994,453262.3,3776.8
"Christian County, Kentucky(7)",21047,493.9,135.6,16.1,76.6,20.5,129.3,3148.3999999999996,376713.5000000001,11500.0
"Pierce County, Georgia(7)",13229,493.9,135.5,16.1,76.5,20.5,129.2,5847.500000000001,24675.5,2089.5
"Franklin County, Missouri(6)",29071,493.5,135.4,16.1,76.4,20.5,129.0,1920.0000000000002,61513.49999999999,821.7
"Clark County, South Dakota(6)",46025,493.3,135.4,16.1,76.4,20.5,129.0,2396.8999999999996,247263.80000000002,2774.5
"Alamance County, North Carolina(6)",37001,493.3,135.4,16.1,76.4,20.5,128.9,816.4000000000001,8980.800000000003,389.1
"Knox County, Ohio(6)",39083,493.2,135.4,16.1,76.4,20.5,128.9,3571.3,98733.69999999998,1739.0
"Chambers County, Texas(7)",48071,493.2,135.4,16.1,76.4,20.5,128.9,458.0,33290.299999999996,1008.9
"Hall County, Georgia(7)",13139,493.1,135.4,16.1,76.3,20.5,128.9,88.0,4978.599999999999,43.9
"Webster Parish, Louisiana(7)",22119,493.1,135.4,16.1,76.3,20.5,128.9,0.0,14985.0,0.5
"Dunklin County, Missouri(6)",29069,493.1,135.3,16.1,76.3,20.5,128.9,33090.4,424382.1999999999,10188.800000000001
"Tyler County, West Virginia(6)",54095,493.1,135.3,16.1,76.2,20.4,128.9,66.0,533.2,1.2000000000000002
"Marion County, Ohio(6)",39101,493.0,135.3,16.1,76.2,20.4,128.8,2443.1,133772.19999999998,2745.3
"Laurel County, Kentucky(7)",21125,493.0,135.3,16.1,76.2,20.4,128.7,77.2,3787.9,28.000000000000004
"St. Helena Parish, Louisiana(7)",22091,493.0,135.3,16.0,76.2,20.4,128.6,7.8,3574.5,5.800000000000001
"Mountrail County, North Dakota(6)",38061,493.0,135.3,16.0,76.2,20.4,128.6,2595.4,200615.59999999998,6894.3
"Mercer County, Missouri(6)",29129,492.9,135.3,16.0,76.2,20.4,128.6,1385.8999999999999,78194.9,371.3
"Gregg County, Texas(7)",48183,492.8,135.3,16.0,76.2,20.4,128.5,0.3,8102.7,0.2
"Cherokee County, South Carolina(6)",45021,492.8,135.3,16.0,76.1,20.4,128.5,331.20000000000005,14807.600000000002,382.70000000000005
"Clay County, Nebraska(6)",31035,492.7,135.2,16.0,76.0,20.4,128.5,52327.40000000001,527996.6,7902.4
"Lewis County, Missouri(6)",29111,492.6,135.2,16.0,76.0,20.4,128.4,7734.2,175733.59999999998,1221.8999999999999
"Schenectady County, New York(7)",36093,492.6,135.2,16.0,76.0,20.4,128.3,166.2,1985.0000000000002,58.3
"Beauregard Parish, Louisiana(7)",22011,492.6,135.2,16.0,76.0,20.4,128.3,760.0,15263.999999999996,605.8
"Washington County, Mississippi(6)",28151,492.6,135.1,16.0,76.0,20.4,128.3,23171.59999999999,523007.99999999994,6458.5
"Kenosha County, Wisconsin(6)",55059,492.5,135.1,16.0,76.0,20.4,128.2,348.90000000000003,28206.900000000005,472.9
"Ohio County, West Virginia(6)",54069,492.5,135.0,16.0,76.0,20.4,128.2,184.0,1251.3,16.7
"Polk County, Georgia(7)",13233,492.5,135.0,16.0,75.9,20.4,128.2,1080.3999999999999,16624.300000000003,103.60000000000002
"Calcasieu Parish, Louisiana(7)",22019,492.4,135.0,16.0,75.9,20.4,128.1,333.6,35400.999999999985,822.9
"Jackson County, Georgia(7)",13157,492.2,135.0,16.0,75.9,20.4,128.0,56.2,5806.199999999998,52.4
"Wayne County, Kentucky(7)",21231,492.2,135.0,16.0,75.9,20.4,128.0,141.7,42427.100000000006,1097.1000000000001
"Coos County, New Hampshire(6)",33007,492.0,134.9,16.0,75.9,20.4,128.0,107.4,2213.6,4.1
"Edmunds County, South Dakota(6)",46045,491.6,134.9,16.0,75.9,20.4,127.9,3078.4,344678.39999999997,5484.4
"Mills County, Iowa(7)",19129,491.6,134.8,16.0,75.7,20.4,127.8,1946.3999999999999,209675.3,2070.2
"Valley County, Montana(6)",30105,491.6,134.8,16.0,75.7,20.4,127.8,3215.8,344988.4,10808.100000000002
"Lincoln County, North Carolina(6)",37109,491.6,134.8,16.0,75.7,20.3,127.7,916.3000000000002,12630.2,617.5
"Lincoln County, Wisconsin(6)",55069,491.6,134.8,16.0,75.7,20.3,127.7,331.69999999999993,11566.800000000001,177.9
"Greene County, Tennessee(6)",47059,491.5,134.8,15.9,75.7,20.3,127.7,108.49999999999999,29691.6,502.1
"Worth County, Georgia(7)",13321,491.4,134.8,15.9,75.7,20.3,127.6,15660.400000000001,149156.80000000002,6240.799999999999
"Mercer County, New Jersey(7)",34021,491.4,134.8,15.9,75.7,20.3,127.6,366.0,8869.800000000001,159.9
"Camden County, Georgia(7)",13039,491.4,134.8,15.9,75.7,20.3,127.6,48.0,222.20000000000002,38.699999999999996
"Herkimer County, New York(7)",36043,491.3,134.7,15.9,75.6,20.3,127.6,671.8000000000002,24154.6,310.5
"Clallam County, Washington(7)",53009,491.2,134.6,15.9,75.6,20.3,127.5,214.70000000000002,4231.4,156.8
"Pickaway County, Ohio(6)",39129,491.2,134.5,15.9,75.5,20.3,127.4,3627.7,183635.90000000005,3514.5
"Anson County, North Carolina(6)",37007,491.1,134.5,15.9,75.5,20.3,127.4,1754.9,42510.3,1343.8999999999999
"Meade County, Kentucky(7)",21163,491.1,134.4,15.9,75.4,20.3,127.4,450.20000000000005,53716.099999999984,758.0
"Monroe County, Tennessee(6)",47123,491.0,134.4,15.9,75.4,20.2,127.3,67.5,32264.299999999992,725.8
"Jefferson Davis County, Mississippi(6)",28065,490.9,134.3,15.9,75.4,20.2,127.1,123.7,4987.2,107.60000000000001
"Emanuel County, Georgia(7)",13107,490.9,134.3,15.9,75.3,20.2,127.1,7216.199999999999,47987.49999999999,1574.0
"Gilmer County, West Virginia(6)",54021,490.8,134.3,15.9,75.3,20.2,127.1,9.5,4125.099999999999,1.2999999999999998
"St. Tammany Parish, Louisiana(7)",22103,490.8,134.2,15.9,75.3,20.2,126.9,0.0,3991.7,0.0
"Lycoming County, Pennsylvania(6)",42081,490.7,134.2,15.8,75.2,20.2,126.8,1770.4,55461.50000000001,937.8999999999999
"Hughes County, South Dakota(6)",46065,490.7,134.2,15.8,75.2,20.2,126.8,6461.099999999999,100885.2,3964.8000000000006
"Coke County, Texas(7)",48081,490.6,134.2,15.8,75.1,20.2,126.8,128.9,7507.299999999999,96.8
"Grundy County, Tennessee(6)",47061,490.5,134.1,15.8,75.1,20.2,126.7,59.1,6291.599999999999,144.2
"Randolph County, West Virginia(6)",54083,490.5,134.0,15.8,75.1,20.2,126.7,167.7,6492.2,37.50000000000001
"Sheridan County, North Dakota(6)",38083,490.5,134.0,15.8,75.1,20.2,126.7,4849.8,136251.49999999997,14866.5
"Green Lake County, Wisconsin(6)",55047,490.5,134.0,15.8,75.1,20.2,126.7,1708.4,106483.5,1225.1999999999998
"Chariton County, Missouri(6)",29041,490.5,133.9,15.8,75.1,20.1,126.7,4577.5,286277.5,1498.5000000000002
"Atlantic County, New Jersey(7)",34001,490.4,133.9,15.8,75.1,20.1,126.6,728.4999999999999,2634.5999999999995,96.3
"Eddy County, North Dakota(6)",38027,490.4,133.9,15.8,75.0,20.1,126.6,2724.2,91135.20000000001,7248.299999999999
"Cass County, Nebraska(6)",31025,490.4,133.9,15.8,75.0,20.1,126.5,2457.1,338021.30000000005,4491.2
"Jefferson County, Illinois(7)",17081,490.3,133.9,15.8,75.0,20.1,126.5,1428.1,135677.7,4104.299999999999
"St. Mary Parish, Louisiana(7)",22101,490.3,133.9,15.8,74.9,20.1,126.5,912.2,34159.2,328.29999999999995
"Mitchell County, Georgia(7)",13205,490.3,133.9,15.8,74.9,20.1,126.5,37564.600000000006,159809.30000000002,17635.0
"Caswell County, North Carolina(6)",37033,490.2,133.9,15.8,74.9,20.1,126.5,912.7,4995.400000000001,273.49999999999994
"Lehigh County, Pennsylvania(6)",42077,490.1,133.9,15.8,74.8,20.1,126.5,1334.0,70065.00000000001,1284.8
"Morton County, North Dakota(6)",38059,490.1,133.8,15.8,74.8,20.1,126.4,4999.500000000001,227042.79999999996,10559.6
"Columbia County, Florida(6)",12023,490.1,133.8,15.8,74.7,20.1,126.3,519.1,13460.400000000001,997.8
"Ascension Parish, Louisiana(7)",22005,490.1,133.8,15.8,74.7,20.1,126.3,343.6,33640.700000000004,179.1
"Ogemaw County, Michigan(6)",26129,490.0,133.8,15.8,74.6,20.1,126.3,431.6,9522.099999999999,349.0
"Lee County, Mississippi(6)",28081,490.0,133.8,15.7,74.6,20.1,126.3,2246.0000000000005,79835.00000000003,2716.0
"Calhoun County, Illinois(7)",17013,489.9,133.8,15.7,74.6,20.1,126.3,1221.2,45106.90000000001,392.7
"Thomas County, Georgia(7)",13275,489.8,133.7,15.7,74.6,20.1,126.3,13472.1,84234.60000000002,4196.099999999999
"Bay County, Michigan(6)",26017,489.7,133.7,15.7,74.6,20.1,126.2,2365.6000000000004,161899.6,2915.4999999999995
"Breckinridge County, Kentucky(7)",21027,489.5,133.6,15.7,74.5,20.1,126.1,956.6999999999999,84145.89999999998,1173.4
"Oneida County, Wisconsin(6)",55085,489.5,133.6,15.7,74.5,20.0,126.0,159.79999999999998,2720.2000000000007,209.4
"Rockingham County, North Carolina(6)",37157,489.4,133.6,15.7,74.5,20.0,125.9,1193.2,7529.499999999999,385.90000000000003
"Walworth County, Wisconsin(6)",55127,489.2,133.6,15.7,74.5,20.0,125.9,1747.0999999999997,201899.1,1819.6
"Madison County, Illinois(7)",17119,489.1,133.6,15.7,74.5,20.0,125.9,6467.1,269282.5,2632.0999999999995
"Licking County, Ohio(6)",39089,489.1,133.6,15.7,74.4,20.0,125.9,3143.0000000000005,107297.9,1991.5
"Washington County, Iowa(7)",19183,489.1,133.5,15.7,74.4,20.0,125.9,3575.7,384552.39999999997,3760.2000000000003
"Mason County, Washington(7)",53045,489.0,133.5,15.7,74.4,20.0,125.8,382.20000000000005,1268.3,16.8
"Moore County, North Carolina(6)",37125,489.0,133.5,15.7,74.4,20.0,125.8,734.1,11661.099999999999,525.7
"Pottawattamie County, Iowa(7)",19155,489.0,133.4,15.7,74.3,20.0,125.8,4887.700000000001,523027.50000000006,4939.6
"Dorchester County, Maryland(6)",24019,488.9,133.4,15.7,74.3,20.0,125.8,3636.8999999999996,68522.2,3565.8999999999996
"Union Parish, Louisiana(7)",22111,488.9,133.4,15.7,74.3,20.0,125.6,0.0,3315.7,0.0
"St. Johns County, Florida(6)",12109,488.8,133.4,15.7,74.2,20.0,125.6,1483.3,13588.199999999999,2132.5000000000005
"Fayette County, Ohio(6)",39047,488.8,133.3,15.6,74.2,20.0,125.6,3543.3,169763.40000000002,3234.2
"Pulaski County, Missouri(6)",29169,488.7,133.3,15.6,74.2,20.0,125.6,159.39999999999998,3321.2,18.9
"Hardin County, Iowa(7)",19083,488.7,133.3,15.6,74.2,20.0,125.5,4355.299999999999,375002.2,6449.500000000001
"Richardson County, Nebraska(6)",31147,488.2,133.3,15.6,74.1,20.0,125.5,50414.8,359012.39999999997,5160.0
"McDowell County, West Virginia(6)",54047,488.1,133.2,15.6,74.1,20.0,125.4,94.3,244.09999999999997,7.6000000000000005
"Pike County, Mississippi(6)",28113,488.0,133.2,15.6,74.1,20.0,125.4,32.1,3208.9000000000005,34.199999999999996
"Paulding County, Georgia(7)",13223,487.8,133.1,15.6,74.0,19.9,125.4,121.69999999999999,1542.5000000000002,145.89999999999998
"Roscommon County, Michigan(6)",26143,487.7,133.1,15.6,74.0,19.9,125.3,14.7,665.1999999999999,5.3
"Hardin County, Ohio(6)",39065,487.5,133.1,15.6,73.9,19.9,125.3,1398.3,117981.3,1366.2
"Washington County, Wisconsin(6)",55131,487.5,133.1,15.6,73.8,19.9,125.3,791.9000000000001,80512.29999999999,863.6
"Mason County, West Virginia(6)",54053,487.4,133.1,15.6,73.8,19.9,125.3,103.20000000000002,24158.600000000002,907.6000000000001
"Forrest County, Mississippi(6)",28035,487.3,133.0,15.6,73.7,19.9,125.3,496.09999999999997,4469.8,197.9
"Henderson County, Texas(7)",48213,487.3,132.9,15.6,73.6,19.9,125.2,77.89999999999999,12902.100000000002,107.00000000000001
"Panola County, Mississippi(6)",28107,487.3,132.9,15.6,73.6,19.9,125.2,24714.899999999998,243559.90000000002,2851.2
"Davison County, South Dakota(6)",46035,487.3,132.9,15.6,73.6,19.9,125.2,2735.8,156091.8,2020.3
"Putnam County, Florida(6)",12107,487.2,132.9,15.5,73.6,19.9,125.2,381.4000000000001,7741.700000000001,169.70000000000002
"Craig County, Oklahoma(6)",40035,487.1,132.9,15.5,73.6,19.9,125.1,661.6,28807.3,377.5
"Mayes County, Oklahoma(6)",40097,487.1,132.9,15.5,73.6,19.9,125.1,303.6,15589.199999999997,208.8
"Boone County, Kentucky(7)",21015,487.1,132.9,15.5,73.6,19.9,125.0,141.7,11620.2,87.9
"Milwaukee County, Wisconsin(6)",55079,487.0,132.8,15.5,73.6,19.9,125.0,69.7,4766.799999999999,66.7
"Cook County, Georgia(7)",13075,486.9,132.8,15.5,73.5,19.9,124.9,5696.299999999999,54362.900000000016,2437.7
"Brown County, Ohio(6)",39015,486.9,132.8,15.5,73.5,19.9,124.9,1392.7,71331.7,1608.8
"Calhoun County, Mississippi(6)",28013,486.9,132.8,15.5,73.5,19.9,124.9,10823.900000000005,129187.70000000003,1339.1999999999998
"Union County, Illinois(7)",17181,486.9,132.7,15.5,73.5,19.9,124.9,801.9999999999999,65532.6,1150.1
"Pushmataha County, Oklahoma(6)",40127,486.8,132.7,15.5,73.4,19.9,124.8,79.7,7085.3,9.5
"Montgomery County, Ohio(6)",39113,486.8,132.7,15.5,73.4,19.9,124.8,2340.1,155741.80000000002,1374.6
"Hutchinson County, South Dakota(6)",46067,486.7,132.7,15.5,73.4,19.9,124.8,3779.8,388656.89999999997,2521.1
"Flathead County, Montana(6)",30029,486.6,132.6,15.5,73.4,19.9,124.8,619.9000000000001,22760.399999999998,520.9
"Lampasas County, Texas(7)",48281,486.6,132.6,15.5,73.4,19.8,124.7,223.2,3481.5999999999995,92.29999999999998
"West Baton Rouge Parish, Louisiana(7)",22121,486.6,132.6,15.5,73.4,19.8,124.7,1914.6000000000004,24515.6,465.4
"Jasper County, Illinois(7)",17079,486.5,132.6,15.5,73.4,19.8,124.7,1725.6999999999998,305734.1000000001,3319.2
"Jersey County, Illinois(7)",17083,486.5,132.6,15.5,73.3,19.8,124.7,3529.0000000000005,136255.9,1161.9
"Bartow County, Georgia(7)",13015,486.3,132.6,15.5,73.3,19.8,124.6,701.9000000000001,20223.399999999998,123.5
"York County, Nebraska(6)",31185,486.3,132.6,15.5,73.3,19.8,124.5,3368.0,481686.39999999997,6306.999999999999
"Knox County, Maine(6)",23013,486.2,132.5,15.4,73.3,19.8,124.5,140.79999999999998,732.2000000000002,27.6
"McCreary County, Kentucky(7)",21147,486.1,132.5,15.4,73.3,19.8,124.4,23.6,1598.8999999999999,17.7
"Rockingham County, New Hampshire(6)",33015,486.1,132.5,15.4,73.2,19.8,124.4,458.40000000000003,970.2,102.2
"Juneau County, Wisconsin(6)",55057,486.1,132.5,15.4,73.2,19.8,124.4,965.3,84718.59999999998,796.7999999999998
"Kalkaska County, Michigan(6)",26079,486.0,132.5,15.4,73.2,19.8,124.3,396.1,4861.0,333.90000000000003
"Perry County, Mississippi(6)",28111,486.0,132.5,15.4,73.1,19.8,124.3,497.90000000000003,4987.5,192.09999999999997
"Humboldt County, Iowa(7)",19091,486.0,132.4,15.4,73.1,19.8,124.3,4200.2,301000.8,4145.5
"Monroe County, Pennsylvania(6)",42089,486.0,132.4,15.4,73.1,19.8,124.3,271.49999999999994,6764.200000000001,164.00000000000003
"White County, Georgia(7)",13311,485.9,132.4,15.4,73.0,19.8,124.3,69.5,2208.8999999999996,32.8
"Trimble County, Kentucky(7)",21223,485.9,132.3,15.4,73.0,19.8,124.2,147.2,16332.400000000001,132.3
"Nelson County, North Dakota(6)",38063,485.8,132.3,15.4,73.0,19.8,124.2,4718.000000000001,200637.6,9086.3
"Franklin County, Texas(7)",48159,485.7,132.2,15.4,73.0,19.8,124.2,331.70000000000005,14687.7,69.30000000000001
"Calloway County, Kentucky(7)",21035,485.6,132.2,15.4,72.9,19.8,124.2,2284.5,225499.19999999998,5026.4
"Harrison County, Mississippi(6)",28047,485.6,132.2,15.4,72.9,19.8,124.0,47.800000000000004,850.2,47.5
"Bienville Parish, Louisiana(7)",22013,485.5,132.2,15.4,72.9,19.8,124.0,0.0,1088.3999999999999,0.0
"Caldwell County, North Carolina(6)",37027,485.5,132.1,15.4,72.9,19.8,124.0,188.9,6709.899999999999,186.0
"Madison County, Ohio(6)",39097,485.4,132.0,15.4,72.8,19.7,124.0,3663.2,181022.1,3478.2
"Wayne County, North Carolina(6)",37191,485.4,132.0,15.4,72.8,19.7,123.8,11770.699999999999,162210.59999999998,3814.9
"Washington County, Rhode Island(6)",44009,485.3,132.0,15.4,72.8,19.7,123.7,45.7,722.4,10.6
"Raleigh County, West Virginia(6)",54081,485.3,132.0,15.3,72.8,19.7,123.7,94.80000000000001,2270.8999999999996,7.4
"Waukesha County, Wisconsin(6)",55133,485.1,132.0,15.3,72.7,19.7,123.6,447.1,43353.2,544.0999999999999
"Elk County, Pennsylvania(6)",42047,485.0,132.0,15.3,72.7,19.7,123.6,145.39999999999998,750.6999999999999,45.300000000000004
"Cambria County, Pennsylvania(6)",42021,484.9,132.0,15.3,72.6,19.7,123.6,905.1000000000003,29969.399999999994,409.1
"Marion County, Texas(7)",48315,484.9,131.9,15.3,72.6,19.7,123.6,0.0,7885.7,5.3
"Madison County, Kentucky(7)",21151,484.9,131.9,15.3,72.5,19.7,123.6,100.80000000000001,14739.3,70.0
"Montgomery County, Mississippi(6)",28097,484.8,131.9,15.3,72.5,19.7,123.6,7374.400000000001,34704.799999999996,387.4
"Woodford County, Illinois(7)",17203,484.8,131.8,15.3,72.4,19.7,123.5,2084.7000000000003,368860.1,4943.5
"Big Horn County, Montana(6)",30003,484.8,131.8,15.3,72.4,19.7,123.4,2416.8,249839.39999999997,2560.3999999999996
"Washington County, Kentucky(7)",21229,484.8,131.8,15.3,72.4,19.7,123.4,192.8,22449.899999999994,398.8
"Pamlico County, North Carolina(6)",37137,484.7,131.8,15.3,72.4,19.7,123.3,2491.9,55391.99999999999,1262.7999999999997
"Plymouth County, Massachusetts(7)",25023,484.7,131.8,15.3,72.3,19.7,123.3,132.3,509.70000000000005,84.50000000000001
"Clare County, Michigan(6)",26035,484.6,131.7,15.3,72.3,19.7,123.2,300.09999999999997,7834.200000000001,241.5
"Douglas County, Nebraska(6)",31055,484.5,131.7,15.3,72.3,19.7,123.2,523.1999999999999,66165.0,1002.2
"Jefferson County, Washington(7)",53031,484.5,131.7,15.3,72.3,19.7,123.2,22.200000000000003,257.7,8.700000000000001
"Perry County, Ohio(6)",39127,484.5,131.7,15.3,72.3,19.7,123.2,797.8000000000001,27925.700000000004,600.8
"Buchanan County, Iowa(7)",19019,484.5,131.7,15.3,72.2,19.7,123.2,3832.1,311825.10000000003,4922.200000000001
"Morris County, New Jersey(7)",34027,484.4,131.7,15.3,72.2,19.6,123.1,353.49999999999994,1528.6999999999998,114.19999999999999
"Alpena County, Michigan(6)",26007,484.3,131.6,15.3,72.1,19.6,123.0,470.50000000000006,12160.6,419.79999999999995
"Waldo County, Maine(6)",23027,484.2,131.6,15.3,72.1,19.6,123.0,170.0,2839.2,13.399999999999999
"Baldwin County, Georgia(7)",13009,484.2,131.6,15.2,72.1,19.6,123.0,376.2,1597.8999999999999,81.89999999999999
"Lincoln County, Missouri(6)",29113,484.2,131.6,15.2,72.1,19.6,122.9,4587.1,162482.39999999997,2505.2999999999997
"Allegany County, New York(7)",36003,484.1,131.5,15.2,72.1,19.6,122.8,1836.3,20936.6,588.6
"Hawkins County, Tennessee(6)",47073,484.0,131.5,15.2,72.1,19.6,122.8,85.7,8092.6,76.7
"Simpson County, Kentucky(7)",21213,484.0,131.5,15.2,72.1,19.6,122.8,1286.8000000000002,194979.80000000002,5599.2
"Armstrong County, Pennsylvania(6)",42005,483.9,131.4,15.2,72.0,19.6,122.7,1839.5,50220.2,694.9999999999999
"Bay County, Florida(6)",12005,483.9,131.4,15.2,72.0,19.6,122.7,457.2,4403.299999999999,639.9
"Barbour County, West Virginia(6)",54001,483.8,131.4,15.2,72.0,19.6,122.7,54.800000000000004,1035.4999999999998,1.6
"Trempealeau County, Wisconsin(6)",55121,483.8,131.4,15.2,71.9,19.6,122.6,2233.7,161322.80000000005,1312.6000000000001
"Randolph County, Illinois(7)",17157,483.8,131.4,15.2,71.9,19.6,122.4,4540.9,329885.5,6519.2
"Douglas County, South Dakota(6)",46043,483.8,131.4,15.2,71.9,19.6,122.4,1224.6,116432.09999999999,1081.5
"Barnstable County, Massachusetts(7)",25001,483.7,131.4,15.2,71.9,19.6,122.3,26.699999999999996,45.1,11.700000000000001
"Davidson County, North Carolina(6)",37057,483.7,131.4,15.2,71.8,19.6,122.3,1166.3,37549.50000000001,779.0
"Baltimore County, Maryland(6)",24005,483.7,131.3,15.2,71.8,19.6,122.3,1071.2000000000003,76453.39999999998,875.3
"Jessamine County, Kentucky(7)",21113,483.7,131.3,15.2,71.8,19.6,122.3,59.7,6292.199999999999,107.4
