AREA_FIPS_CODE,"2,4-D",ACEPHATE,ACETAMIPRID,ACETOCHLOR,ATRAZINE,AZOXYSTROBIN,BENTAZONE,BENZOVINDIFLUPYR,BOSCALID,BROMACIL,BROMOXYNIL,CARBARYL,CHLORANTRANILIPROLE,CHLORIMURON,CHLORPYRIFOS,CLOTHIANIDIN,CYANTRANILIPROLE,CYPRODINIL,DIAZINON,DICAMBA,DICROTOPHOS,DIFLUBENZURON,DIMETHENAMID,DIMETHENAMID & DIMETHENAMID-P,DIMETHENAMID-P,DIMETHOATE,DIMETHOMORPH,DINOTEFURAN,DIURON,ETHOPROPHOS,ETOXAZOLE,FIPRONIL,FLUOMETURON,FLUOPICOLIDE,GLYPHOSATE,HALOSULFURON,HEXAZINONE,IMAZETHAPYR,IMIDACLOPRID,LINURON,MALATHION,METALAXYL,METCONAZOLE,METHOMYL,METHOXYFENOZIDE,METOLACHLOR,METOLACHLOR & METOLACHLOR-S,METOLACHLOR-S,METRIBUZIN,MYCLOBUTANIL,ORYZALIN,PERMETHRIN,PIPERONYL BUTOXIDE,PROPAZINE,PROPICONAZOLE,PYRACLOSTROBIN,PYRIMETHANIL,SIMAZINE,SULFENTRAZONE,SULFOXAFLOR,TEBUCONAZOLE,TEBUPIRIMPHOS,TEBUTHIURON,TERBUFOS,TETRACONAZOLE,THIAMETHOXAM,THIOBENCARB,TRICLOPYR,TRIFLOXYSTROBIN,Grand Total
39001,2088.8,98.4,,4609.3,2890.7,93.1,107.6,22.7,,,16.5,4.2,4.2,10.5,437.6,,,,,1116.6,,,365.1,623.3,258.2,,,,,,,,,,12969.5,0.3,,33.2,53.6,76.4,6,,12.8,,,1244.7,3458.9,2214.1,303.2,1.6,,67.4,,,95.3,135.2,,616.1,151.1,,55.2,28.9,,148.1,73,15.9,,74.5,103.1,34684.9
39003,7821.5,,1.5,16117.5,30627.7,693.3,372.1,49,1.1,,63.9,101.4,9,59.5,912.2,1.3,,,,7227,,,1519.2,3294.3,1775.2,,,0,,,,,,,79080.8,0.2,,567.5,86.5,262.1,,,32.3,0,40.6,7725.9,23009.5,15283.6,5207.6,15.7,,478.1,,,452.7,88.5,4,405.3,133.7,,250.1,151.6,,616.4,196.7,10.3,,10.5,166.7,204923.6
39005,5384.1,,0.6,13682.6,14442.7,338.9,758.8,40.7,0.8,,20,50.4,1.2,61.3,717.7,,,1.2,,5246,,,,582.3,582.3,,,,0.6,,,,,,31574.4,14.8,,75.7,3.2,169.2,1396.8,0.3,7.6,,5.1,919.3,6895.3,5976,1358.4,4.9,,326.2,,,362.2,81.4,,2443.6,142.9,,153,65.2,,335.1,91.2,5.6,,,141.3,94460.9
39007,2142,,10.6,4930.2,2648.8,238.1,637.6,10.6,1.9,,80.2,63.4,2.6,49.4,452.3,5.6,,21.7,,3479.1,,,,623.3,623.3,,,,2,,,,,,16520.1,5.7,,170.1,7.1,147.5,519.6,2.3,19.6,,,420.1,5510.3,5090.3,1322,3.5,,207.8,,,187.8,70.5,,100.2,193.4,,237.7,28.4,,131.3,17.3,27.2,,54.4,63.6,47080.5
39009,377.5,,0.9,486.1,419.8,7,,1.6,,,,16.5,0.4,9.3,42.3,,,0.8,,251.6,,,,64.6,64.6,,,,,,,,,,2434.4,0,,6,5.1,,169.1,,4.5,,,178.7,467.8,289.1,56,1.5,,13.8,,,13.5,19.3,,61,27.9,,22.1,4.7,,,,,,65.5,18.9,5601.9
39011,8242.9,,,18954.6,17124.2,219.3,433,22.4,,,53.6,,,78,835.4,,,,,7335.3,,,1083.4,1919.5,836,,,,,,,,,,52320.5,,,84,173.1,311.7,,,33.7,,,2122.1,13094.8,10972.7,1390.3,,,133.7,,,186.5,379.8,,1746.2,697.4,,300.5,90.7,,439.6,148.7,12,,6.9,277.3,142059.8
39013,436.5,,1.7,41.8,63.8,0.7,,0.2,,,,37,0.7,0.7,23.5,,,1.6,,575.2,,,,3.8,3.8,,,,,,,,,,823.1,0.1,,0.6,2,,593.2,,0.5,,,7.2,34.4,27.2,8.4,2.6,,70.3,,,2.6,1.9,,3.7,4.2,,1.4,0.2,,,,,,247.8,2.1,3024.5
39015,3460.8,53.2,,12560.1,3904.7,255.7,358,66.6,,,9.4,4.4,2.5,35,763.6,,,,,3034.9,,,494.6,929.8,435.2,,,,,,,,,,27922,0.3,,110.3,149.5,258.5,19.6,,16.2,,,2231.3,7810.1,5578.9,897.4,1.5,,117.4,,,272.1,378.7,,834.8,420.9,,123.9,39.1,,200.7,242.8,42.7,,44.7,251.3,74333.2
39017,6238,,,12482,13192.3,198.1,175.7,46.4,,,12.4,2.1,0.3,72.5,1078.4,,,,,4798.6,,,617.1,959.2,342.1,,,,,,,,,,35932.1,0.1,,611.1,89.7,124.2,93,,4.4,,,17179.5,25326.5,8147,4031.5,0.7,,54.7,,,214.4,136.7,,1743,127.8,,166.6,48.8,,250.4,152.1,20,,69.9,384,135123.4
39019,831.4,,1.7,3410.2,5930.1,54,,9,,,,32.4,0.7,37.5,80.8,,,1.6,,1418.3,,,,265.2,265.2,,,,,,,,,,9149.9,0.1,,30,20.3,,1217.3,,8.5,,,647.3,1888.2,1240.8,458.1,1.9,,183.3,,,71.2,47.2,,352.7,226.9,,4.5,17.7,,,,,,92.7,82.7,28079.4
39021,8369.7,,,30586,30188.6,184,399.4,25.3,,,21.5,46.2,9,70.7,1121,,,,,7389.4,,,1907.8,3260.5,1352.7,,,,,,,,,,58185,0.1,,76.2,158.1,283.2,21.5,,36,,40.6,2882,17081.7,14199.7,1410.6,2.6,,197,,,171.8,364,,3074.9,653.3,,225.5,159.8,,774.1,214.2,10.9,,23.6,395.8,185574
39023,6398.6,,,21579.8,21221,131.8,291.2,18.4,,,14.8,16.9,2.9,52.4,787,,,,,5440.9,,,1342.5,2296,953.5,,,,,,,,,,42454.3,0.1,,56.4,117.3,206.4,3.1,,25.2,,12.9,2061.2,12237.7,10176.5,1030.1,3.7,,145.8,,,123.5,264.6,,2163.8,482.5,,162.4,112.4,,544.8,152.6,8.1,,25.3,280.7,133399.1
39025,5218.3,1.9,,8779.5,6846,153.2,150.7,36.8,,,9.3,1.9,0.3,62.2,660.6,,,,,3993,,,318,525,207.1,,,,,,,,,,27704.1,0.1,,511.6,77.2,107.2,159.7,,3.2,,,14514.7,19526.6,5011.9,3422.5,0.6,,28,,,164.9,114.8,,898.1,105.5,,127,25.1,,129,130.4,17.2,,77.2,312.4,100132.8
39027,15168.9,,,31202.5,35636.2,493.2,436.4,116.4,,,23.4,2.6,0.1,178.2,1545.5,,,,,11849.5,,,1707.6,2626.3,918.7,,,,,,,,,,90276.7,0.2,,1457.2,220,305,368.9,,8.7,,,42395,64062.7,21667.7,9934.9,0.9,,85,,,541.8,325.3,,4823.1,318.4,,359.3,135,,692.9,373.7,49,,34.3,948.4,341289.6
39029,2093.4,,18.8,4517.7,3442.8,241.2,485.1,13.7,3.3,,124,103.6,5.1,37.5,521.7,9.9,,38.3,,2756.2,,,,587.4,587.4,,,,15,,,,,,16960.9,7.1,,129.3,8,107.8,1802.9,0.1,30,,,497.2,5504.7,5007.5,1008.7,4.8,,493.1,,,201.2,73.5,,129.9,147,,211.1,36.9,,174.5,13.1,22,,108.7,59.2,48341.3
39031,1458.7,,1.7,7823.5,14615.5,120.2,,19.2,,,,67.8,0.7,63.5,166.6,,,1.6,,2481.3,,,,550.5,550.5,,,,,,,,,,15861.1,0.4,,50.9,33.2,,1475.7,,19.4,,,1557.4,3894.9,2337.5,776,3.6,,272.3,,,147.7,93.8,,868.7,384.4,,6,43.6,,,,,,145.7,153.8,56047.4
39033,9027.1,,1.9,25843.9,26417.8,669.9,1861.1,80.7,0.8,,55.1,51.1,9.3,150.3,1362.2,,,3.9,,12416,,,,1109.2,1109.2,,,,,,,,,,65886.5,25.3,,185.8,2.5,413.2,247.2,0.1,18.2,,40.6,1754,14006.5,12252.5,3311.7,1.3,,326.9,,,735,190.2,,4468.2,350.7,,376.5,119.2,,626.4,179.7,11.8,,,344.7,186044.2
39035,9.3,,1.9,27.4,23.8,3.1,1.1,0.1,0.4,,,23,1.3,0.1,4.7,1,,3.9,,5.9,,,,4.3,4.3,,,,,,,,,,106.8,0.1,,0.3,1.2,0.3,2.1,0.1,0,,,7.9,35.8,27.9,2.1,0.8,,1,,,0.6,2.1,,0.5,0.3,,0.3,0.2,,5.2,0,0.5,,2.1,0.8,314.6
39037,13338.3,,,42105.6,40569.2,357.1,678.7,39.2,,,83.8,18.5,3.8,119.8,1534.4,,,,,12012.1,,,2567.3,4426.7,1859.4,,,,,,,,,,90849.9,0,,130.4,265,471.9,3.1,,66.1,,16.9,4188.4,25144.8,20956.5,2274.7,0.1,,273.1,,,309.7,623,,4137.8,1092.2,,488,215,,1041.7,305.9,18.4,,14.6,583.3,273184.4
39039,7340.2,,3.5,5176.8,3363.8,841.7,483.3,54.8,1.1,,104.2,52.9,4,77.6,537.5,1.3,,,,9021.8,,,164.9,1058.7,893.8,,,2.6,,,,,,,62877.6,0.2,,740.1,111.1,340.9,,,18.8,2.8,18.3,7780.6,13810,6029.4,6682.8,8.7,,98.8,,,532.6,78,4,44,134,,312.7,16.5,,66.9,77.6,13.4,,3.9,124.2,129112.4
39041,5816.3,,,9392.6,11605.3,166.6,282.1,38.1,,,70.7,2.6,0.4,61.4,793.9,,,,,3358.4,,,730.1,1275.6,545.4,,,,,,,,,,29619.3,0.1,,257.5,113.4,200.1,285.1,,52.1,,,1191.5,7406.8,6215.4,1671.1,0.4,,160.4,,,228.2,400.6,,402.6,817,,151.6,57.7,,296.3,113.9,32.2,,10,527.6,84350.4
39043,3294.8,,22.8,8494.6,8461.7,247.4,732.5,27.7,4,,40,86.4,5.9,58.9,527.1,,,46.5,,4782.2,,,,365.5,365.5,,,,2.1,,,,,,24636.9,8.3,,72.8,12,167.8,145.1,2.3,11.1,,11.9,587.3,4945.5,4358.3,1296.3,3.8,,115.2,,,263.6,95.9,,1431.2,137.3,,169.9,38.2,,200.2,61.1,8.8,,,150.2,66496.6
39045,8397.4,,,13736.9,23222,218.6,297.8,48.6,,,99,2.4,0.4,64.8,1244,,,,,4008.9,,,1460.3,2442,981.8,,,,,,,,,,37985.3,0.1,,271.7,119.6,211.3,537.9,,99.7,,,1945.9,11213.5,9267.6,1875,0.4,,296.3,,,284,540.3,,805.1,877.5,,192.8,115.5,,592.5,120.2,34,,22.8,670.5,124304.4
39047,11680.3,,,19673.8,30131,319.5,486.6,73.5,,,125,2.1,0.1,105.9,1610.9,,,,,6158.3,,,1896,3208.6,1312.6,,,,,,,,,,56936.6,0.1,,444.1,194.8,345.2,376.5,,129,,,2690.5,15897.5,13207.1,2984.9,0.4,,384.1,,,431.9,793.1,,1045.4,1423.1,,279.2,149.9,,769.4,196.4,55.5,,10.8,1011.2,176540.9
39049,2559.8,,,4158.2,5803.2,75.1,112,16.1,,,37.7,3.9,0.3,24.4,354.4,,,,,1382,,,365.1,626.6,261.5,,,,,,,,,,12474.7,0.1,,102.3,46.5,80,83.9,,26.3,,,548.1,3327.5,2779.4,676.3,0.7,,82.1,,,95.7,174.4,,201.3,326.1,,68.2,28.9,,148.1,45.2,12.8,,6.6,223.8,37339.3
39051,5609.4,,7.7,9511.2,16673.1,599.6,293.6,45.4,4.3,,122.6,138.8,9,47.7,617.1,5,,,,5746.2,,,824.3,1976.3,1151.9,,,2.6,,,,,,,54907.9,0.2,,454.6,78.6,219,,,31.3,2.8,40.6,5692.5,14953.1,9260.5,4161.6,20.4,,278.7,,,382.5,97.5,15.2,219.9,98.5,,300.2,82.3,,334.5,118.9,8.2,,4.8,140.6,135290.7
39053,1368.5,5.1,,790.8,597.5,18.2,16.5,3.7,,,3.2,5.8,0.3,1.6,143.7,,,,,300.1,,,75.4,126.4,51,,,,,,,,,,3635.4,0.4,,5.1,8.8,13.7,,,2.6,,,240,651.8,411.8,51.6,2.1,,21.6,,,16.1,23.3,,127.2,20.2,,9.3,6,,30.6,11.2,2.1,,87.8,18.2,8904.7
39055,466,,8,704.1,442.5,46.3,83.8,1.7,2,,40.4,98.5,3.4,6.4,122.4,4.2,,16.4,,463.8,,,,91.9,91.9,,,,2.1,,,,,,3617.2,1.8,,22.1,6.4,20.3,699.4,0.7,9.6,,,74,851.3,777.1,172.9,6.3,,166.6,,,32.9,19.3,,16.3,25.1,,44.4,4.6,,26.5,2.2,5.7,,58.3,13.7,9370.5
39057,10359.3,,,22969,29094.3,347.3,282.7,80.1,,,18.6,1.8,0.1,117.1,1313.2,,,,,7990.4,,,1389.6,2102.6,713,,,,,,,,,,63309.5,0.1,,962.2,144.5,200.4,206.8,,6.9,,,28133.9,44896.6,16762.8,6573.2,0.6,,67.2,,,380.2,219,,3925,215.2,,267.8,109.9,,563.9,245.6,32.2,,34.9,646.3,244683.8
39059,665.9,,1.3,699.6,503.3,11,,2.6,,,,22.3,0.5,18,52.3,,,1.2,,535.7,,,,99.3,99.3,,,,,,,,,,4951.6,0.1,,11.6,9.2,,906.3,,4.4,,,229.6,680.4,450.8,108,1.7,,30.3,,,17,29.9,,73.2,53.7,,31.6,5.6,,,,,,153.3,29.7,10490.3
39061,683.3,,,3390.8,2782.3,22.9,19.2,5,,,0.3,2,1.1,7.8,1908.6,,,,,515.3,,,63.6,99.3,35.7,,,,,,,,,,3839.2,0.1,,66.4,9.9,13.6,115.5,,0.2,,,1838.2,3047.9,1209.9,431.9,0.3,,7.5,,,24.6,15.9,,179.6,13.6,,10.1,5,,25.8,16.3,2.1,,13.4,39.9,20464.1
39063,10459.3,,3.6,21797.1,41256.6,1017.8,511.8,75.3,1.1,,174.3,82.1,6.8,82.2,1152.1,1.3,,,,10051.8,,,2049.1,4453.4,2404.4,,,2.6,,,,,,,108213.4,0.3,,784.4,118.8,361.1,,,57.4,2.8,30.9,10624.7,31362.9,20738.3,7193.2,26.9,,647.5,,,661.9,157.3,4,546.7,183.7,,476.3,204.5,,831.5,266.9,14.2,,5.8,262.2,279360.3
39065,6807.1,,,16893.8,15623.7,191.6,349.8,18.5,,,53.6,0.8,0.1,61.8,634.9,,,,,5951.1,,,989.2,1734.7,745.5,,,,,,,,,,42942.2,0,,66.6,136.8,243.3,20.2,,32.3,,0.7,1810.5,11119.8,9309.2,1119.2,0.1,,111.1,,,159.9,315.5,,1594.4,555.8,,270.1,82.8,,401.4,129,9.5,,10,249.2,120745.8
39067,583.2,,1.7,1324.3,2372.2,20.7,,3.4,,,,38.8,0.7,13,45.5,,,1.6,,790.4,,,,99,99,,,,,,,,,,3613.2,0.1,,10.4,8.1,,719.1,,4.7,,,256.4,705.7,449.3,158.9,2.5,,100.7,,,32.3,18.2,,141.1,78.7,,6.2,7.1,,,,,,160.9,32.2,11899.3
39069,8635.5,,3.5,19811.9,38432.8,935.7,563.3,67.8,14.2,,175.2,99.8,9,66.1,1039.1,1.3,,,,8161.1,,,1907.8,4174.5,2266.8,,,2.6,,,,,,,93019.4,0.1,,630.6,113.4,325.9,,,55.4,2.8,40.6,8862.1,28098.8,19236.8,5850.3,3,,594,,,558.9,160,50.2,509,153.6,,443.4,190.4,,774.1,240.3,11.4,,2,238.9,246533.4
39071,4669.7,41.5,,16693.9,6886.1,351.5,447.8,86.4,,,92,5.6,2.2,43.8,1132.5,,,,,3962.9,,,871.5,1564.6,693.2,,,,,,,,,,39044.2,0.3,,138,183.8,319,53.2,,35.4,,,3454.8,11049.8,7594.9,1158.6,1.9,,175.4,,,357.8,514,,1470.8,518.9,,260.6,68.9,,353.6,303.7,52.6,,47.5,359,105061.9
39073,314.7,,3,547.6,451.4,8.1,,1.9,,,,58.3,1.3,11.9,67.7,,,2.9,,134.9,,,,74.7,74.7,,,,,,,,,,1827.1,0.2,,7.6,8.3,,49.4,,4.2,,,192.8,547.9,355,71.5,2.9,,12.1,,,13.5,23.7,,64.3,35.5,,23.2,4.9,,,,,,22.4,22,5041.6
39075,1134.1,,1.7,5383.8,9802.1,83.6,,13.6,,,,61.7,0.7,49.4,125.7,,,1.6,,1951.6,,,,393.3,393.3,,,,,,,,,,12178.6,0.5,,39.5,26.2,,1295.2,,12.8,,,1053.6,2795,1741.3,603,6.3,,218.6,,,103,68.2,,582.8,298.7,,3,29.2,,,,,,140.4,114.1,40706.2
39077,8953.8,,1.9,23305.5,22498,620.8,2368.8,79.3,0.3,,33.8,242,9.3,191.4,1569.6,,,3.9,,15200.2,,,,1007.7,1007.7,,,,2.1,,,,,,75175.8,26.1,,236.5,0.9,525.7,455.3,0.1,12.3,,40.6,1592,14515.7,12923.7,4190,20.4,,318.6,,,725.3,228,,3805,446.4,,423.1,101.5,,536.1,174.2,14.2,,,413.9,193997.5
39079,797.3,,,790.4,506.7,17.5,17.9,3.8,,,7.1,2.4,0.2,1.7,86.7,,,,,233.1,,,63.6,108.2,44.7,,,,,,,,,,2779.4,0.1,,5.5,7.6,12.9,1.2,,2.6,,,212.8,598.2,385.4,50.9,0.8,,13,,,16.3,24.2,,107.3,20.2,,14.9,5,,25.8,12.1,2,,49.1,18.3,7046.9
39081,218.4,,1.7,636.6,1248.7,9.6,,1.5,,,,45.9,0.7,3.8,34.5,,,1.6,,305.1,,,,41.3,41.3,,,,,,,,,,1790.2,0.3,,3.1,3.6,,885.6,,1.8,,,131,299.6,168.6,46.7,3.3,,112.7,,,12,8,,74.2,23.2,,0.9,3.7,,,,,,74.5,10.9,6244.6
39083,7326.4,,,11262.4,19478,172.7,236.6,39.4,,,63.7,0.8,0.2,51.5,1256.2,,,,,3269.5,,,1224.7,2042.2,817.5,,,,,,,,,,31208.6,0,,215.9,94.7,168.9,1336,,81.5,,,1610.5,9222.7,7612.1,1501.2,0.1,,262.6,,,229,435.6,,675.3,698.7,,145.1,96.8,,497,95.5,27,,47.3,540.1,104044
39085,66.8,,1.9,154.7,65.6,9.9,19.3,0.2,0.5,,1.4,38.4,2,1.5,20.5,1,,3.9,,102.2,,,,20.4,20.4,,,,2.3,,,,,,607.6,0.4,,5.1,1.8,4.9,49.8,0.3,0.3,,,18.4,171.8,153.3,39.9,1.8,,13.3,,,4.6,4.9,,1.9,5.8,,6.6,0.6,,9.2,0.5,1.4,,4.7,2.3,1644.1
39087,749.7,,,284.9,208.9,6.4,5.8,1.3,,,1.2,2.2,0.1,0.6,50.6,,,,,137.4,,,25.9,43.5,17.6,,,,,,,,,,1602.9,0.1,,1.8,2.8,4.2,19.6,,0.9,,,82.8,236.7,153.9,17.5,0.8,,7,,,5.8,8.3,,43.7,6.6,,3.4,2,,10.5,3.9,0.7,,50.3,6.3,3808.6
39089,8023.6,,,12320,19790.7,201.8,283.9,44.6,,,87.2,5.6,0.8,61.8,1240.5,,,,,3758,,,1244.6,2096.2,851.6,,,,,,,,,,35003,0.2,,259.1,115.3,201.3,876.6,,85.2,,,1707.9,9988.9,8281,1763.8,0.9,,268.4,,,262.3,491.1,,686.2,833.4,,175.6,98.4,,505,114.6,32.4,,55.5,615.4,112432.4
39091,6606.9,,,18376.5,17521.5,154.2,327.3,17.8,,,29.5,20.7,3.9,55.8,842.7,,,,,5526.1,,,1107,1919,812,,,,,,,,,,41611.3,0.1,,61.4,124.8,224.4,21.5,,26.4,,17.4,1867.6,11282.3,9414.7,1049.5,2.3,,133.7,,,135.3,279.8,,1784.2,506.3,,200.4,92.7,,449.2,134.8,8.6,,29.1,251,123029.7
39093,3194.6,,17.1,7956.9,7693.3,224.1,783.1,26.7,4,,10.3,131.1,11.9,63.2,563.9,,,34.8,,5029.3,,,,348.3,348.3,,,,4.7,,,,,,25510.9,8.4,,78.1,11.5,176,401,0.9,3.9,,42.3,560.7,4893.3,4332.6,1385,7,,139.8,,,243.6,79.5,,1299.8,147.3,,138.8,34.7,,195.7,58.8,9.1,,,142.1,66346.4
39095,2421.1,,2.7,3445.8,5539.7,256.9,136,22.1,1.1,,35,92.7,7.7,21.6,237.1,1.3,,,,2571.2,,,270.9,709.4,438.6,,,1.5,,,,,,,22572.6,0.5,,206.5,35.9,97.3,,,9.5,1.6,34.7,2455.1,5890.8,3435.7,1881,46.5,,106.1,,,161.8,34.4,4,72.3,42.4,,102,27,,109.9,43.8,3.7,,2.8,50.7,53641
39097,12492,,,21010.1,31068,342.4,539.3,79.7,,,117.9,1.7,0.3,117.4,1704.6,,,,,6727.5,,,1954.9,3324.4,1369.5,,,,,,,,,,61657.2,0.1,,492.2,216.1,387,334.8,,131.9,,,2835.6,16906.1,14070.4,3289,0.3,,396.4,,,469.6,850.6,,1077.8,1573.9,,292.5,154.6,,793.2,217.6,61.5,,11.8,1093.6,188163.5
39099,1315.3,,18.3,3007.4,2324.7,185.6,312.2,9,5.5,,91.2,283,13,23.9,292.2,9.6,,37.2,,1760.2,,,,397.2,397.2,,,,8.8,,,,,,9879.9,6.2,,82.2,16.6,71.1,425.8,1,21.9,,,367.6,3733,3365.3,643.5,14.7,,162.8,,,132.8,62.4,,85.4,93.5,,139.8,24.2,,144.1,8.3,18.5,,35.1,42.1,30069.3
39101,9348.4,,,15554.7,19463.3,268.5,465.6,63.1,,,96.7,0.4,0,101.3,1186.6,,,,,5508.1,,,1224.7,2133.2,908.5,,,,,,,,,,48780.1,0,,424.9,186.2,334.8,167.9,,85,,,1986,12316.5,10330.5,2766,0.1,,255.1,,,376.1,657.4,,675.3,1348.7,,237.7,96.8,,497,187.9,53.1,,4.9,869.5,138960.6
39103,1441,,6.6,3522.8,2237.4,179.9,420.5,8.9,2.2,,36.5,141,4.9,32.4,315.4,3.5,,13.5,,2315.7,,,,449.3,449.3,,,,0.6,,,,,,11413.7,5.7,,111.7,6.5,93.2,336.2,0.1,9.2,,,342.3,4124.8,3782.5,868,9.1,,147,,,136.1,52.2,,83.9,127,,149.7,23.8,,119.4,11.3,18.7,,32.7,41.2,33627.4
39105,418.7,,1.7,532.7,391.1,8.4,,2,,,,44.4,0.7,13.6,46.7,,,1.6,,263,,,,75.4,75.4,,,,,,,,,,2778.6,0.2,,8.7,7.8,,255,,3.7,,,175.6,533.6,358,81.5,2.5,,14.7,,,14.2,23.4,,56.1,40.5,,25.9,4.3,,,,,,66.7,22.5,6348.9
39107,9652.3,,,28540.5,27185,265.5,492.4,28.1,,,65,5.8,0.8,88.6,1181.9,,,,,8740.7,,,1719.4,2979.1,1259.8,,,,,,,,,,65433.7,0.1,,95.5,197,349,1.9,,47.2,,3.5,2930,17618,14688,1653.7,2.6,,202.2,,,226.8,455.5,,2771.2,803.9,,364.3,144,,697.7,210.9,13.6,,5.6,402.9,191523.7
39109,7604.8,,,24484.8,23824.7,168.5,370.8,22.1,,,25.5,4.4,0.7,65.6,866.8,,,,,6651.6,,,1507.4,2588.4,1081,,,,,,,,,,50965.5,0,,70.6,145.6,258.5,29.3,,31.2,,3.2,2409.6,14372.3,11962.8,1261.7,1.3,,161.3,,,155,328.2,,2429.5,600,,217,126.2,,611.7,176.2,10.1,,20.3,325,155939.2
39111,307.5,,1.7,190.2,227.6,2,,0.5,,,,26.9,0.7,0.8,37.9,,,1.6,,358.7,,,,21.3,21.3,,,,,,,,,,2567.8,0,,0.5,2.1,,569.5,,2,,,87.2,178.9,91.7,4.8,1.6,,16.8,,,3,7.2,,33.1,2.4,,2.2,2.5,,,,,,116,5.9,4893.9
39113,6969.2,1.9,,15235,17224.9,222.7,196.3,53.1,,,4.1,4.6,0.6,80.8,1501.7,,,,,5399.1,,,796.1,1221.7,425.6,,,,,,,,,,41352.6,0.3,,664.8,100.8,138.6,276,,1.9,,,19259.6,29542.3,10282.7,4512,1.5,,46.2,,,247.8,140.3,,2248.6,145.5,,112.9,62.9,,323,169.6,22.4,,42,424.8,159456.5
39115,507,,1.7,645.7,586.8,8.8,,2,,,,25.2,0.7,11,63.2,,,1.6,,376.5,,,,84,84,,,,,,,,,,3491.8,0,,7.1,6.6,,725.3,,5.5,,,245.6,615.4,369.9,66.2,1.5,,28.9,,,14.7,25.5,,85.4,32.9,,22.5,6.5,,,,,,101.9,24.4,8275.8
39117,6744.8,,,10943.3,17469.2,192.3,254.9,39.8,,,139.1,2.2,0.6,55.5,1039.7,,,,,3341.9,,,1098.2,1850.6,752.4,,,,,,,,,,31185.9,0.1,,232.6,102.4,181,576.1,,81.8,,,1514.2,8855.1,7340.8,1580.8,0.3,,228.4,,,235.3,451.7,,605.5,747.9,,196.1,86.8,,445.6,102.9,29.1,,16.3,559.2,99280.4
39119,1793,,7.4,3329.8,3018.7,45.8,,10.6,,,,112,3.1,57.2,296.4,,,7,,884.7,,,,433.4,433.4,,,,,,,,,,10684.7,0.1,,36.8,32.9,,711.9,,26.5,,,1264,3176.9,1912.8,343.9,3.5,,89.6,,,67.6,130,,439.4,171,,102.7,33.5,,,,,,161.3,126.1,29947.7
39121,251.9,,1.7,55.4,67.2,0.6,,0.1,,,,23.8,0.7,0.2,26.7,,,1.6,,338,,,,6.1,6.1,,,,,,,,,,2274.9,0,,0.1,1.8,,158.2,,0.7,,,25.6,51.5,25.9,1.1,1.3,,4.8,,,1.2,2.9,,9.8,0.6,,1.1,0.7,,,,,,114.3,1.7,3458.3
39123,2765.6,,1.9,6437.8,5986.7,210.1,775,23,0.6,,46.9,22.4,3.5,62.3,523.1,,,3.9,,4913.4,,,,280.1,280.1,,,,2.1,,,,,,24234.3,5.8,,77,4.1,177.2,524,2.3,12.2,,14.6,452.9,4296.7,3843.8,1364.9,0.7,,135.3,,,229.5,97.7,,1012.3,145.3,,183.5,27,,144.3,50.2,5.8,,,153,59532.9
39125,8282.5,,1.5,15447.3,28026,845.2,434.3,59.5,4.3,,157.6,99.4,9,69,861.4,1.3,,,,8353.3,,,1389.6,3152.5,1762.9,,,,,,,,,,83457.3,,,659.6,97.1,300.6,,,45.1,,40.6,8491.1,23337.8,14846.7,6013.6,,,436,,,550.1,129.3,,370.8,146.8,,409,138.7,,563.9,191.5,11.9,,4.9,205.8,209404.8
39127,1802.4,,0.4,3573.8,2935.3,52.5,,12.1,,,,6.3,0.2,75.2,210.1,,,0.4,,603.8,,,,484.4,484.4,,,,,,,,,,9900.1,0,,48.4,34.1,,432.1,,26.9,,,1273,3431.3,2158.3,452.2,0.2,,82,,,83.6,141.1,,427.2,224.9,,141.3,32.6,,,,,,51,142.7,29324.3
39129,12731.2,,,21241.7,33313.4,353.2,510.3,78.4,,,174.5,4.3,0.2,111.1,1703.6,,,,,6562.3,,,2096.2,3537,1440.8,,,,,,,,,,60847.2,0.2,,465.7,205.1,361.6,217.3,,146.4,,,2929.1,17216.1,14287,3147.1,0.8,,422.6,,,460.7,860.3,,1155.7,1494.8,,323.3,165.8,,850.6,205.9,58.2,,12.9,1085.5,190778.1
39131,1255.5,1.9,,2720.6,2514.2,55.6,49.6,12.3,,,11.8,10.3,0.4,4.8,275.1,,,,,627.7,,,318,525.1,207.2,,,,,,,,,,8440.6,0.7,,15.3,22.4,36,13.3,,10.9,,,959.3,2378.9,1419.7,164.7,3.7,,52.7,,,53.7,77,,536.6,56.6,,30.9,25.1,,129,33.6,5.8,,30.5,65.5,23152.6
39133,1346.4,,2,3300.4,2380.8,176,364.2,9.4,1.8,,32.8,120.3,5.1,28.1,301.9,1.1,,4.1,,2040.9,,,,431.9,431.9,,,,2.1,,,,,,10846.1,5.5,,97,7.7,85.3,477.3,1.8,8.5,,,364.2,3991.1,3626.9,758.3,6.9,,177.6,,,132.5,47.2,,89.1,110.2,,131,25.3,,129.1,9.8,16.7,,46.1,35.3,32207.7
